student_id,subject,total,present,late,absent,other,attendance_rate
S11885,History,5,2,1,0,2,0.6
S11369,History,5,1,2,1,1,0.6
S04518,History,5,1,2,1,1,0.6
S03621,History,10,3,3,0,4,0.6
S06632,History,5,2,1,1,1,0.6
S01451,History,10,3,3,1,3,0.6
S08442,History,5,1,2,0,2,0.6
S02275,History,5,2,1,0,2,0.6
S06913,History,5,0,3,0,2,0.6
S05850,History,5,3,0,1,1,0.6
S04853,History,5,1,2,0,2,0.6
S11550,History,5,1,2,0,2,0.6
S10983,History,5,1,2,0,2,0.6
S08018,History,5,3,0,1,1,0.6
S09230,History,5,1,2,0,2,0.6
S05511,History,5,1,2,0,2,0.6
S05503,History,5,1,2,0,2,0.6
S03291,History,5,2,1,1,1,0.6
S02066,History,5,2,1,0,2,0.6
S01722,History,5,2,1,0,2,0.6
S01876,History,5,0,3,1,1,0.6
S07725,History,5,0,3,1,1,0.6
S05688,History,5,1,2,2,0,0.6
S10033,History,5,1,2,0,2,0.6
S04241,History,5,1,2,0,2,0.6
S04329,History,5,2,1,0,2,0.6
S08170,History,5,1,2,1,1,0.6
S00362,History,5,3,0,0,2,0.6
S10883,History,5,2,1,1,1,0.6
S06162,History,5,2,1,0,2,0.6
S03033,History,5,1,2,1,1,0.6
S10049,History,5,0,3,0,2,0.6
S04596,History,5,1,2,0,2,0.6
S00120,History,5,2,1,0,2,0.6
S06698,History,5,1,2,2,0,0.6
S07032,History,5,0,3,1,1,0.6
S00345,History,5,0,3,1,1,0.6
S07632,History,5,2,1,0,2,0.6
S01427,History,5,2,1,1,1,0.6
S09970,History,5,2,1,0,2,0.6
S04756,History,5,1,2,0,2,0.6
S11614,History,5,1,2,1,1,0.6
S08129,History,5,2,1,1,1,0.6
S08145,History,5,2,1,1,1,0.6
S09988,History,5,2,1,0,2,0.6
S04902,History,5,1,2,1,1,0.6
S05294,History,5,2,1,0,2,0.6
S09185,History,5,3,0,0,2,0.6
S04153,History,5,2,1,2,0,0.6
S05970,History,5,1,2,1,1,0.6
S04157,History,5,3,0,0,2,0.6
S00641,History,5,2,1,1,1,0.6
S02751,History,5,1,2,0,2,0.6
S01358,History,10,5,1,2,2,0.6
S09791,History,5,1,2,1,1,0.6
S08297,History,5,1,2,0,2,0.6
S00717,History,5,1,2,0,2,0.6
S06190,History,5,2,1,0,2,0.6
S08792,History,5,1,2,1,1,0.6
S11253,History,5,1,2,0,2,0.6
S06827,History,5,3,0,1,1,0.6
S07468,History,5,3,0,0,2,0.6
S12064,History,5,2,1,0,2,0.6
S05438,History,5,0,3,0,2,0.6
S08471,History,5,1,2,1,1,0.6
S03158,History,5,3,0,0,2,0.6
S01859,History,5,2,1,0,2,0.6
S09536,History,5,1,2,0,2,0.6
S07605,History,5,1,2,1,1,0.6
S04776,History,5,2,1,0,2,0.6
S08179,History,5,1,2,0,2,0.6
S11767,History,5,2,1,0,2,0.6
S11268,History,5,1,2,2,0,0.6
S00450,History,5,1,2,1,1,0.6
S06105,History,5,2,1,1,1,0.6
S04583,History,5,1,2,0,2,0.6
S07416,History,5,2,1,1,1,0.6
S06706,History,5,1,2,1,1,0.6
S10509,History,5,2,1,1,1,0.6
S10802,History,5,1,2,0,2,0.6
S00273,History,5,1,2,1,1,0.6
S04002,History,5,1,2,0,2,0.6
S02328,History,5,2,1,1,1,0.6
S08415,History,5,2,1,1,1,0.6
S03072,History,5,1,2,1,1,0.6
S08812,History,5,1,2,0,2,0.6
S08816,History,5,0,3,2,0,0.6
S02305,History,5,2,1,1,1,0.6
S08495,History,5,1,2,1,1,0.6
S02303,History,5,3,0,0,2,0.6
S06270,History,5,2,1,0,2,0.6
S11474,History,5,2,1,1,1,0.6
S06403,History,5,1,2,1,1,0.6
S06787,History,5,2,1,0,2,0.6
S11837,History,5,1,2,0,2,0.6
S11993,History,5,3,0,1,1,0.6
S07465,History,5,2,1,1,1,0.6
S07313,History,5,1,2,1,1,0.6
S06574,History,5,1,2,0,2,0.6
S03670,History,5,0,3,1,1,0.6
S02757,History,5,2,1,0,2,0.6
S00203,History,5,3,0,0,2,0.6
S01674,History,5,0,3,1,1,0.6
S05598,History,5,1,2,1,1,0.6
S02605,History,5,0,3,0,2,0.6
S02669,History,5,1,2,1,1,0.6
S12136,History,5,1,2,0,2,0.6
S01142,History,5,2,1,0,2,0.6
S07021,History,5,2,1,0,2,0.6
S01530,History,5,3,0,0,2,0.6
S06191,History,5,2,1,0,2,0.6
S06140,History,5,1,2,1,1,0.6
S08232,History,5,0,3,1,1,0.6
S02131,History,5,2,1,1,1,0.6
S09784,History,5,1,2,2,0,0.6
S05346,History,5,1,2,0,2,0.6
S08182,History,5,2,1,0,2,0.6
S10361,History,5,0,3,0,2,0.6
S00430,History,5,3,0,0,2,0.6
S06908,History,5,3,0,0,2,0.6
S08982,History,5,3,0,0,2,0.6
S00355,History,5,0,3,0,2,0.6
S04524,History,5,3,0,0,2,0.6
S08371,History,5,2,1,0,2,0.6
S08824,History,5,2,1,0,2,0.6
S09415,History,5,1,2,0,2,0.6
S03635,History,5,2,1,0,2,0.6
S00826,History,5,0,3,0,2,0.6
S06746,History,5,0,3,1,1,0.6
S11998,History,5,1,2,0,2,0.6
S01821,History,5,1,2,0,2,0.6
S04256,History,5,3,0,0,2,0.6
S00576,History,5,3,0,0,2,0.6
S01068,History,5,1,2,0,2,0.6
S06918,History,5,3,0,0,2,0.6
S06182,History,10,4,2,2,2,0.6
S02892,History,5,2,1,1,1,0.6
S04193,History,5,3,0,0,2,0.6
S06277,History,5,2,1,0,2,0.6
S07273,History,5,2,1,1,1,0.6
S07921,History,5,3,0,0,2,0.6
S03091,History,5,1,2,0,2,0.6
S04055,History,5,0,3,1,1,0.6
S10332,History,5,1,2,1,1,0.6
S08290,History,5,1,2,1,1,0.6
S10486,History,5,3,0,0,2,0.6
S08810,History,5,1,2,1,1,0.6
S09194,History,5,3,0,1,1,0.6
S04116,History,5,1,2,2,0,0.6
S10596,History,5,1,2,0,2,0.6
S09036,History,5,2,1,1,1,0.6
S06474,History,5,2,1,0,2,0.6
S01479,History,5,3,0,1,1,0.6
S06629,History,5,1,2,0,2,0.6
S06983,History,5,2,1,2,0,0.6
S05434,History,5,3,0,1,1,0.6
S08148,History,5,1,2,0,2,0.6
S09069,History,5,2,1,0,2,0.6
S09448,History,5,0,3,0,2,0.6
S01983,History,5,2,1,1,1,0.6
S10109,History,5,2,1,0,2,0.6
S01242,History,5,1,2,1,1,0.6
S03931,History,5,1,2,0,2,0.6
S00267,History,5,1,2,2,0,0.6
S03975,History,5,0,3,0,2,0.6
S10656,History,5,0,3,1,1,0.6
S11678,History,5,3,0,1,1,0.6
S02842,History,5,1,2,1,1,0.6
S08971,History,12,5,2,1,4,0.5833333333333334
S04993,History,12,3,4,3,2,0.5833333333333334
S02614,History,12,5,2,2,3,0.5833333333333334
S09963,History,12,5,2,2,3,0.5833333333333334
S02052,History,12,4,3,2,3,0.5833333333333334
S00346,History,12,2,5,3,2,0.5833333333333334
S07941,History,7,3,1,1,2,0.5714285714285714
S03031,History,7,1,3,2,1,0.5714285714285714
S03972,History,7,1,3,0,3,0.5714285714285714
S01316,History,7,3,1,0,3,0.5714285714285714
S04599,History,7,2,2,1,2,0.5714285714285714
S07025,History,7,2,2,0,3,0.5714285714285714
S04530,History,7,2,2,2,1,0.5714285714285714
S08637,History,7,1,3,0,3,0.5714285714285714
S02942,History,7,0,4,1,2,0.5714285714285714
S02654,History,7,1,3,1,2,0.5714285714285714
S10699,History,7,1,3,2,1,0.5714285714285714
S03760,History,7,1,3,0,3,0.5714285714285714
S08892,History,7,4,0,1,2,0.5714285714285714
S08489,History,7,3,1,1,2,0.5714285714285714
S05892,History,7,2,2,1,2,0.5714285714285714
S04555,History,7,2,2,1,2,0.5714285714285714
S01701,History,7,2,2,1,2,0.5714285714285714
S04226,History,7,2,2,2,1,0.5714285714285714
S02651,History,7,3,1,1,2,0.5714285714285714
S10988,History,7,3,1,1,2,0.5714285714285714
S03943,History,7,1,3,0,3,0.5714285714285714
S07296,History,7,0,4,2,1,0.5714285714285714
S01782,History,7,4,0,1,2,0.5714285714285714
S06660,History,7,1,3,2,1,0.5714285714285714
S06958,History,7,3,1,0,3,0.5714285714285714
S10012,History,7,2,2,0,3,0.5714285714285714
S00700,History,7,1,3,0,3,0.5714285714285714
S09258,History,7,1,3,2,1,0.5714285714285714
S04050,History,7,1,3,0,3,0.5714285714285714
S02693,History,7,3,1,2,1,0.5714285714285714
S09106,History,7,1,3,1,2,0.5714285714285714
S03312,History,7,3,1,1,2,0.5714285714285714
S07676,History,7,4,0,0,3,0.5714285714285714
S11429,History,7,2,2,2,1,0.5714285714285714
S01730,History,7,1,3,0,3,0.5714285714285714
S06745,History,7,3,1,1,2,0.5714285714285714
S09260,History,7,4,0,0,3,0.5714285714285714
S00693,History,7,2,2,0,3,0.5714285714285714
S03615,History,7,2,2,0,3,0.5714285714285714
S10353,History,7,3,1,0,3,0.5714285714285714
S10041,History,7,1,3,0,3,0.5714285714285714
S05755,History,7,2,2,0,3,0.5714285714285714
S11115,History,7,1,3,1,2,0.5714285714285714
S09746,History,7,1,3,1,2,0.5714285714285714
S07362,History,7,3,1,0,3,0.5714285714285714
S11372,History,7,3,1,0,3,0.5714285714285714
S05908,History,7,1,3,1,2,0.5714285714285714
S08342,History,7,2,2,0,3,0.5714285714285714
S09968,History,7,2,2,1,2,0.5714285714285714
S01639,History,7,3,1,1,2,0.5714285714285714
S09489,History,7,2,2,3,0,0.5714285714285714
S01265,History,7,2,2,0,3,0.5714285714285714
S10408,History,7,3,1,1,2,0.5714285714285714
S06808,History,7,2,2,1,2,0.5714285714285714
S11975,History,7,2,2,1,2,0.5714285714285714
S03196,History,7,2,2,1,2,0.5714285714285714
S08714,History,7,3,1,0,3,0.5714285714285714
S06318,History,7,2,2,1,2,0.5714285714285714
S01419,History,7,0,4,0,3,0.5714285714285714
S07880,History,7,2,2,2,1,0.5714285714285714
S00136,History,7,2,2,1,2,0.5714285714285714
S01140,History,7,3,1,1,2,0.5714285714285714
S12131,History,7,2,2,0,3,0.5714285714285714
S04280,History,7,3,1,0,3,0.5714285714285714
S06525,History,7,4,0,0,3,0.5714285714285714
S11774,History,7,3,1,1,2,0.5714285714285714
S03036,History,7,1,3,1,2,0.5714285714285714
S08523,History,7,1,3,1,2,0.5714285714285714
S00885,History,7,1,3,0,3,0.5714285714285714
S02999,History,7,3,1,0,3,0.5714285714285714
S07591,History,7,3,1,0,3,0.5714285714285714
S11904,History,7,2,2,0,3,0.5714285714285714
S05494,History,7,3,1,0,3,0.5714285714285714
S08662,History,7,2,2,0,3,0.5714285714285714
S10428,History,7,1,3,1,2,0.5714285714285714
S04331,History,7,0,4,0,3,0.5714285714285714
S04541,History,7,3,1,1,2,0.5714285714285714
S06384,History,7,1,3,1,2,0.5714285714285714
S10599,History,7,2,2,1,2,0.5714285714285714
S00999,History,7,0,4,1,2,0.5714285714285714
S06082,History,7,2,2,1,2,0.5714285714285714
S04855,History,7,1,3,0,3,0.5714285714285714
S03998,History,7,3,1,0,3,0.5714285714285714
S02610,History,7,2,2,1,2,0.5714285714285714
S05299,History,7,1,3,0,3,0.5714285714285714
S02788,History,7,2,2,1,2,0.5714285714285714
S01498,History,7,3,1,1,2,0.5714285714285714
S00299,History,7,2,2,0,3,0.5714285714285714
S01143,History,7,4,0,0,3,0.5714285714285714
S00978,History,7,1,3,2,1,0.5714285714285714
S04704,History,7,0,4,1,2,0.5714285714285714
S03014,History,7,3,1,2,1,0.5714285714285714
S01563,History,7,3,1,1,2,0.5714285714285714
S01567,History,14,6,2,2,4,0.5714285714285714
S07471,History,7,1,3,1,2,0.5714285714285714
S04364,History,7,3,1,0,3,0.5714285714285714
S08299,History,7,3,1,1,2,0.5714285714285714
S07845,History,7,2,2,1,2,0.5714285714285714
S08012,History,7,1,3,0,3,0.5714285714285714
S04178,History,7,3,1,0,3,0.5714285714285714
S06027,History,7,3,1,2,1,0.5714285714285714
S04122,History,7,2,2,0,3,0.5714285714285714
S00356,History,7,4,0,0,3,0.5714285714285714
S10201,History,7,2,2,3,0,0.5714285714285714
S03159,History,7,2,2,2,1,0.5714285714285714
S09038,History,7,0,4,1,2,0.5714285714285714
S09827,History,7,3,1,0,3,0.5714285714285714
S01103,History,7,0,4,1,2,0.5714285714285714
S04979,History,7,2,2,1,2,0.5714285714285714
S05307,History,7,3,1,0,3,0.5714285714285714
S03522,History,7,2,2,0,3,0.5714285714285714
S02779,History,7,3,1,1,2,0.5714285714285714
S00138,History,7,2,2,0,3,0.5714285714285714
S01298,History,7,2,2,2,1,0.5714285714285714
S01895,History,7,1,3,1,2,0.5714285714285714
S11264,History,7,2,2,1,2,0.5714285714285714
S09899,History,7,0,4,0,3,0.5714285714285714
S09766,History,7,3,1,1,2,0.5714285714285714
S05421,History,7,1,3,1,2,0.5714285714285714
S07042,History,7,3,1,1,2,0.5714285714285714
S05456,History,7,3,1,1,2,0.5714285714285714
S05766,History,7,4,0,0,3,0.5714285714285714
S09247,History,7,1,3,1,2,0.5714285714285714
S09182,History,7,2,2,1,2,0.5714285714285714
S00494,History,7,2,2,0,3,0.5714285714285714
S07520,History,7,3,1,0,3,0.5714285714285714
S07085,History,7,2,2,1,2,0.5714285714285714
S10185,History,7,4,0,1,2,0.5714285714285714
S02358,History,7,2,2,1,2,0.5714285714285714
S06588,History,7,1,3,1,2,0.5714285714285714
S00991,History,7,2,2,2,1,0.5714285714285714
S06981,History,7,3,1,0,3,0.5714285714285714
S11707,History,7,3,1,1,2,0.5714285714285714
S04363,History,7,2,2,0,3,0.5714285714285714
S06198,History,7,0,4,0,3,0.5714285714285714
S08240,History,7,2,2,2,1,0.5714285714285714
S11326,History,7,2,2,0,3,0.5714285714285714
S03021,History,7,1,3,1,2,0.5714285714285714
S04049,History,7,2,2,1,2,0.5714285714285714
S02655,History,7,2,2,1,2,0.5714285714285714
S11954,History,7,2,2,2,1,0.5714285714285714
S11681,History,7,2,2,1,2,0.5714285714285714
S10736,History,7,3,1,1,2,0.5714285714285714
S03994,History,7,2,2,1,2,0.5714285714285714
S04664,History,7,3,1,0,3,0.5714285714285714
S04136,History,7,2,2,1,2,0.5714285714285714
S04659,History,7,1,3,1,2,0.5714285714285714
S09779,History,7,0,4,0,3,0.5714285714285714
S00268,History,7,3,1,2,1,0.5714285714285714
S03879,History,7,4,0,2,1,0.5714285714285714
S06627,History,7,1,3,1,2,0.5714285714285714
S06327,History,7,1,3,1,2,0.5714285714285714
S04487,History,7,2,2,1,2,0.5714285714285714
S05106,History,7,0,4,1,2,0.5714285714285714
S07588,History,7,3,1,0,3,0.5714285714285714
S09229,History,7,0,4,1,2,0.5714285714285714
S01017,History,7,2,2,0,3,0.5714285714285714
S01442,History,7,2,2,0,3,0.5714285714285714
S11491,History,7,1,3,0,3,0.5714285714285714
S05638,History,7,0,4,0,3,0.5714285714285714
S09400,History,7,2,2,0,3,0.5714285714285714
S04223,History,7,2,2,0,3,0.5714285714285714
S02596,History,7,1,3,2,1,0.5714285714285714
S06411,History,7,0,4,1,2,0.5714285714285714
S01822,History,7,1,3,0,3,0.5714285714285714
S11225,History,7,3,1,2,1,0.5714285714285714
S02120,History,7,1,3,0,3,0.5714285714285714
S04061,History,7,2,2,0,3,0.5714285714285714
S09647,History,7,1,3,2,1,0.5714285714285714
S10761,History,7,1,3,1,2,0.5714285714285714
S09092,History,7,3,1,0,3,0.5714285714285714
S08938,History,7,2,2,0,3,0.5714285714285714
S00682,History,7,1,3,0,3,0.5714285714285714
S00649,History,7,2,2,0,3,0.5714285714285714
S00084,History,7,2,2,1,2,0.5714285714285714
S05020,History,7,2,2,1,2,0.5714285714285714
S09659,History,7,2,2,0,3,0.5714285714285714
S02250,History,7,2,2,1,2,0.5714285714285714
S01119,History,7,4,0,2,1,0.5714285714285714
S07152,History,7,2,2,1,2,0.5714285714285714
S10130,History,7,1,3,0,3,0.5714285714285714
S04811,History,7,1,3,1,2,0.5714285714285714
S11413,History,7,3,1,0,3,0.5714285714285714
S01177,History,7,2,2,0,3,0.5714285714285714
S11133,History,7,1,3,2,1,0.5714285714285714
S03367,History,7,2,2,2,1,0.5714285714285714
S02008,History,7,1,3,2,1,0.5714285714285714
S09836,History,7,2,2,0,3,0.5714285714285714
S03503,History,7,1,3,1,2,0.5714285714285714
S10790,History,7,0,4,0,3,0.5714285714285714
S07940,History,7,0,4,1,2,0.5714285714285714
S02636,History,7,1,3,1,2,0.5714285714285714
S09776,History,7,2,2,2,1,0.5714285714285714
S08609,History,7,1,3,2,1,0.5714285714285714
S09165,History,7,2,2,2,1,0.5714285714285714
S09338,History,7,3,1,0,3,0.5714285714285714
S04418,History,7,2,2,1,2,0.5714285714285714
S06853,History,7,3,1,1,2,0.5714285714285714
S04628,History,7,1,3,0,3,0.5714285714285714
S10136,History,7,3,1,1,2,0.5714285714285714
S01010,History,7,1,3,1,2,0.5714285714285714
S08983,History,7,3,1,1,2,0.5714285714285714
S00834,History,7,2,2,1,2,0.5714285714285714
S02559,History,7,3,1,1,2,0.5714285714285714
S09020,History,7,4,0,1,2,0.5714285714285714
S03139,History,7,3,1,1,2,0.5714285714285714
S00905,History,7,2,2,1,2,0.5714285714285714
S07263,History,7,2,2,1,2,0.5714285714285714
S03891,History,7,1,3,0,3,0.5714285714285714
S01573,History,7,2,2,1,2,0.5714285714285714
S03374,History,7,3,1,1,2,0.5714285714285714
S00189,History,7,2,2,1,2,0.5714285714285714
S00369,History,7,2,2,0,3,0.5714285714285714
S05425,History,7,2,2,0,3,0.5714285714285714
S05975,History,7,1,3,1,2,0.5714285714285714
S10410,History,7,3,1,2,1,0.5714285714285714
S06337,History,7,1,3,1,2,0.5714285714285714
S09314,History,7,2,2,0,3,0.5714285714285714
S00291,History,7,1,3,1,2,0.5714285714285714
S10822,History,7,2,2,0,3,0.5714285714285714
S03174,History,7,2,2,3,0,0.5714285714285714
S05263,History,7,4,0,1,2,0.5714285714285714
S02142,History,7,3,1,0,3,0.5714285714285714
S02514,History,7,2,2,1,2,0.5714285714285714
S04228,History,7,2,2,0,3,0.5714285714285714
S12065,History,7,2,2,1,2,0.5714285714285714
S04793,History,7,3,1,0,3,0.5714285714285714
S02993,History,7,1,3,1,2,0.5714285714285714
S01260,History,7,4,0,0,3,0.5714285714285714
S07798,History,7,1,3,2,1,0.5714285714285714
S07647,History,7,3,1,0,3,0.5714285714285714
S07463,History,7,2,2,0,3,0.5714285714285714
S07896,History,7,2,2,0,3,0.5714285714285714
S04086,History,7,2,2,2,1,0.5714285714285714
S04637,History,7,2,2,1,2,0.5714285714285714
S07221,History,7,2,2,1,2,0.5714285714285714
S00929,History,7,3,1,2,1,0.5714285714285714
S10980,History,7,1,3,0,3,0.5714285714285714
S06102,History,7,2,2,1,2,0.5714285714285714
S01525,History,7,4,0,1,2,0.5714285714285714
S10405,History,7,2,2,0,3,0.5714285714285714
S01384,History,7,0,4,0,3,0.5714285714285714
S00967,History,7,2,2,2,1,0.5714285714285714
S11142,History,7,1,3,1,2,0.5714285714285714
S00285,History,7,1,3,1,2,0.5714285714285714
S00078,History,7,0,4,0,3,0.5714285714285714
S04492,History,7,2,2,0,3,0.5714285714285714
S04358,History,7,2,2,2,1,0.5714285714285714
S07698,History,7,1,3,0,3,0.5714285714285714
S10167,History,7,1,3,0,3,0.5714285714285714
S03019,History,7,3,1,0,3,0.5714285714285714
S07389,History,7,2,2,1,2,0.5714285714285714
S01967,History,7,1,3,1,2,0.5714285714285714
S11541,History,7,3,1,0,3,0.5714285714285714
S08957,History,7,2,2,0,3,0.5714285714285714
S06590,History,7,3,1,0,3,0.5714285714285714
S12031,History,7,2,2,1,2,0.5714285714285714
S04271,History,7,3,1,1,2,0.5714285714285714
S01661,History,7,0,4,0,3,0.5714285714285714
S02281,History,7,1,3,1,2,0.5714285714285714
S08677,History,7,3,1,0,3,0.5714285714285714
S06990,History,7,2,2,0,3,0.5714285714285714
S09257,History,7,0,4,1,2,0.5714285714285714
S05946,History,7,2,2,0,3,0.5714285714285714
S08684,History,7,1,3,1,2,0.5714285714285714
S11571,History,7,2,2,2,1,0.5714285714285714
S11333,History,7,3,1,1,2,0.5714285714285714
S11296,History,7,2,2,0,3,0.5714285714285714
S07078,History,7,1,3,1,2,0.5714285714285714
S04266,History,7,2,2,0,3,0.5714285714285714
S00020,History,7,3,1,2,1,0.5714285714285714
S08141,History,7,1,3,1,2,0.5714285714285714
S08087,History,7,2,2,1,2,0.5714285714285714
S00811,History,7,3,1,2,1,0.5714285714285714
S07394,History,7,2,2,0,3,0.5714285714285714
S05210,History,7,3,1,1,2,0.5714285714285714
S09821,History,7,4,0,0,3,0.5714285714285714
S10246,History,7,1,3,1,2,0.5714285714285714
S07681,History,7,0,4,0,3,0.5714285714285714
S02403,History,7,1,3,0,3,0.5714285714285714
S09181,History,7,2,2,0,3,0.5714285714285714
S10500,History,7,2,2,1,2,0.5714285714285714
S05007,History,7,2,2,1,2,0.5714285714285714
S04861,History,7,1,3,2,1,0.5714285714285714
S03710,History,7,1,3,1,2,0.5714285714285714
S10742,History,7,0,4,1,2,0.5714285714285714
S00787,History,7,3,1,0,3,0.5714285714285714
S05584,History,7,0,4,1,2,0.5714285714285714
S09712,History,7,3,1,1,2,0.5714285714285714
S00879,History,7,2,2,1,2,0.5714285714285714
S00990,History,7,3,1,1,2,0.5714285714285714
S10121,History,7,3,1,0,3,0.5714285714285714
S05093,History,7,2,2,0,3,0.5714285714285714
S10709,History,7,2,2,0,3,0.5714285714285714
S09840,History,7,2,2,0,3,0.5714285714285714
S07616,History,7,3,1,1,2,0.5714285714285714
S05480,History,7,3,1,0,3,0.5714285714285714
S11230,History,7,2,2,1,2,0.5714285714285714
S04847,History,7,3,1,2,1,0.5714285714285714
S05935,History,7,0,4,1,2,0.5714285714285714
S10513,History,7,3,1,2,1,0.5714285714285714
S02152,History,7,2,2,0,3,0.5714285714285714
S01036,History,7,1,3,1,2,0.5714285714285714
S07115,History,7,2,2,1,2,0.5714285714285714
S08722,History,7,2,2,1,2,0.5714285714285714
S03816,History,7,2,2,0,3,0.5714285714285714
S04748,History,7,2,2,3,0,0.5714285714285714
S10865,History,7,1,3,1,2,0.5714285714285714
S02953,History,7,2,2,1,2,0.5714285714285714
S09089,History,7,2,2,1,2,0.5714285714285714
S10230,History,7,2,2,2,1,0.5714285714285714
S09754,History,7,2,2,0,3,0.5714285714285714
S09907,History,7,1,3,1,2,0.5714285714285714
S07894,History,7,3,1,1,2,0.5714285714285714
S05114,History,7,2,2,0,3,0.5714285714285714
S10168,History,7,0,4,0,3,0.5714285714285714
S11841,History,7,2,2,1,2,0.5714285714285714
S11157,History,7,4,0,1,2,0.5714285714285714
S06054,History,7,3,1,0,3,0.5714285714285714
S11377,History,7,4,0,2,1,0.5714285714285714
S11866,History,7,2,2,0,3,0.5714285714285714
S06211,History,7,3,1,2,1,0.5714285714285714
S11934,History,7,3,1,0,3,0.5714285714285714
S03776,History,7,0,4,0,3,0.5714285714285714
S00277,History,7,1,3,1,2,0.5714285714285714
S02093,History,7,2,2,1,2,0.5714285714285714
S02859,History,7,1,3,0,3,0.5714285714285714
S01606,History,7,2,2,0,3,0.5714285714285714
S10358,History,7,2,2,2,1,0.5714285714285714
S01593,History,7,3,1,1,2,0.5714285714285714
S04380,History,7,2,2,0,3,0.5714285714285714
S04333,History,7,1,3,2,1,0.5714285714285714
S06738,History,7,3,1,0,3,0.5714285714285714
S05498,History,7,1,3,2,1,0.5714285714285714
S11531,History,7,2,2,1,2,0.5714285714285714
S00431,History,7,3,1,1,2,0.5714285714285714
S03822,History,7,1,3,2,1,0.5714285714285714
S04197,History,7,3,1,0,3,0.5714285714285714
S09443,History,7,3,1,0,3,0.5714285714285714
S07449,History,7,1,3,3,0,0.5714285714285714
S06582,History,7,1,3,0,3,0.5714285714285714
S09207,History,7,0,4,0,3,0.5714285714285714
S08834,History,7,1,3,2,1,0.5714285714285714
S06946,History,7,1,3,0,3,0.5714285714285714
S10776,History,7,2,2,0,3,0.5714285714285714
S09016,History,9,3,2,2,2,0.5555555555555556
S03427,History,9,2,3,0,4,0.5555555555555556
S09722,History,9,3,2,1,3,0.5555555555555556
S01106,History,9,4,1,1,3,0.5555555555555556
S08506,History,9,3,2,1,3,0.5555555555555556
S10133,History,9,2,3,0,4,0.5555555555555556
S00509,History,9,3,2,1,3,0.5555555555555556
S11952,History,9,2,3,1,3,0.5555555555555556
S05791,History,9,2,3,1,3,0.5555555555555556
S07818,History,9,0,5,0,4,0.5555555555555556
S07569,History,9,1,4,2,2,0.5555555555555556
S10261,History,9,2,3,1,3,0.5555555555555556
S02507,History,9,3,2,0,4,0.5555555555555556
S06029,History,9,2,3,1,3,0.5555555555555556
S00433,History,9,1,4,0,4,0.5555555555555556
S11254,History,9,3,2,1,3,0.5555555555555556
S07374,History,9,2,3,2,2,0.5555555555555556
S06345,History,9,2,3,1,3,0.5555555555555556
S08601,History,9,1,4,0,4,0.5555555555555556
S00903,History,9,2,3,3,1,0.5555555555555556
S03915,History,9,3,2,1,3,0.5555555555555556
S07554,History,9,2,3,1,3,0.5555555555555556
S09123,History,9,2,3,1,3,0.5555555555555556
S07545,History,9,2,3,1,3,0.5555555555555556
S08311,History,9,3,2,1,3,0.5555555555555556
S04614,History,9,3,2,0,4,0.5555555555555556
S06902,History,9,1,4,0,4,0.5555555555555556
S01615,History,9,2,3,0,4,0.5555555555555556
S01465,History,9,3,2,3,1,0.5555555555555556
S04744,History,9,2,3,0,4,0.5555555555555556
S11306,History,9,2,3,2,2,0.5555555555555556
S00619,History,9,2,3,1,3,0.5555555555555556
S06635,History,9,3,2,0,4,0.5555555555555556
S04823,History,9,2,3,0,4,0.5555555555555556
S01643,History,9,3,2,0,4,0.5555555555555556
S11365,History,9,1,4,1,3,0.5555555555555556
S07629,History,9,2,3,3,1,0.5555555555555556
S06716,History,9,0,5,0,4,0.5555555555555556
S01795,History,9,1,4,3,1,0.5555555555555556
S00907,History,9,3,2,2,2,0.5555555555555556
S01799,History,9,2,3,1,3,0.5555555555555556
S10131,History,9,3,2,0,4,0.5555555555555556
S05781,History,9,3,2,3,1,0.5555555555555556
S12116,History,9,1,4,2,2,0.5555555555555556
S04814,History,9,1,4,1,3,0.5555555555555556
S03261,History,9,2,3,1,3,0.5555555555555556
S11689,History,9,4,1,1,3,0.5555555555555556
S11509,History,9,3,2,0,4,0.5555555555555556
S11357,History,9,3,2,2,2,0.5555555555555556
S05185,History,9,4,1,1,3,0.5555555555555556
S02528,History,9,2,3,0,4,0.5555555555555556
S05221,History,9,3,2,2,2,0.5555555555555556
S11479,History,9,3,2,1,3,0.5555555555555556
S04676,History,9,1,4,2,2,0.5555555555555556
S10549,History,9,5,0,2,2,0.5555555555555556
S09839,History,9,2,3,1,3,0.5555555555555556
S06703,History,9,2,3,0,4,0.5555555555555556
S11074,History,9,1,4,1,3,0.5555555555555556
S05305,History,9,3,2,1,3,0.5555555555555556
S03281,History,9,4,1,0,4,0.5555555555555556
S02042,History,9,2,3,2,2,0.5555555555555556
S05072,History,9,1,4,0,4,0.5555555555555556
S04019,History,9,2,3,0,4,0.5555555555555556
